row_id,GEOIDFQ,geocoded_state,geocoded_latitude,geocoded_longitude,join_type,original_latitude,original_longitude,project,city,state,priinvest,pubinvest,totinvest,jobs,tech,company_name,category,public,private,Representative,Party,District,Census Region
1342,5001900US0804,Colorado,40.39,-105.09,geometry and state name,40.39,-105.09,Lightning eMotors,Loveland,Colorado,5000000,0,5000000,0,Electric Vehicles,Lightning eMotors,All - Manufacturing,No,Yes,Rep. Lauren Boebert ,Republican,CO-04,West
1343,5001900US4214,Pennsylvania,40.382,-80.404,geometry and state name¹,40.39,-80.5,6K Energy,Burgettstown,Pennsylvania,0,0,0,35,Batteries,6K Energy,All - Manufacturing,No,Yes,Rep. Guy Reschenthaler ,Republican,PA-14,Northeast
1344,5001900US3904,Ohio,40.39,-84.2,geometry and state name,40.39,-84.2,Honda,Anna,Ohio,100000000,0,100000000,60,Electric Vehicles,Honda,All - Manufacturing,No,Yes,Rep. Jim Jordan ,Republican,OH-04,Midwest
1345,5001900US4212,Pennsylvania,40.39,-79.79,geometry and state name,40.39,-79.79,Eos Energy Enterprises,Turtle Creek,Pennsylvania,25000000,0,25000000,125,Batteries,Eos Energy Enterprises,All - Manufacturing,No,Yes,Rep. Summer Lee ,Democrat,PA-12,Northeast
1346,5001900US0808,Colorado,40.39,-104.8,geometry and state name,40.39,-104.8,Vestas,Windsor,Colorado,20000000,0,20000000,500,Land-Based Wind,Vestas,All - Manufacturing,No,Yes,Rep. Gabe Evans ,Republican,CO-08,West
1347,5001900US5402,West Virginia,40.39,-80.59,geometry and state name,40.39,-80.59,Form Energy,Weirton,West Virginia,910000000,0,910000000,750,Batteries,Form Energy,All - Manufacturing,No,Yes,Rep. Riley Moore ,Republican,WV-02,South
1348,5001900US5402,West Virginia,40.41,-80.58,geometry and state name,40.41,-80.58,Battery Manufacturing and Recycling Grants,,West Virginia,0,150000000,150000000,0,Batteries,"FORM FACTORY 1, LLC",All - Manufacturing,Yes,No,Rep. Riley Moore ,Republican,WV-02,South
1349,5001900US0808,Colorado,40.41,-104.7,geometry and state name,40.41,-104.7,Energy Efficiency and Conservation Block Grant Program,,Colorado,0,158860,158860,0,Other,CITY OF GREELEY,All,Yes,No,Rep. Gabe Evans ,Republican,CO-08,West
1350,5001900US4212,Pennsylvania,40.44,-80,geometry and state name²,40.44,-80,Smart Grid Investment Matching Grants Program,,Pennsylvania,0,19712338,19712338,0,Grid,DUQUESNE LIGHT COMPANY,All,Yes,No,Undetermined,Undetermined,,
1351,5001900US4212,Pennsylvania,40.44,-80,geometry and state name²,40.44,-80,Advanced Energy Manufacturing and Recycling Grant,,Pennsylvania,0,19974887,19974887,0,Other,COREPOWER MAGNETICS INC,All - Manufacturing,Yes,No,Undetermined,Undetermined,,
1352,5001900US4212,Pennsylvania,40.44,-80,geometry alone; state name conflicts,40.44,-80,"Clean Hydrogen Manufacturing Recycling Research, Development, and Demonstration Program",,North Carolina,0,9448096,9448096,0,Hydrogen,"Saueressig North America, Inc.",All - Manufacturing,Yes,No,Undetermined,Undetermined,,
1353,5001900US4212,Pennsylvania,40.44,-80,geometry and state name²,40.44,-80,State Manufacturing Leadership,,Pennsylvania,0,2000000,2000000,0,Other,DEPARTMENT OF COMMUNITY & ECONOMIC DEVELOPMENT PENNSYLVANIA,All - Manufacturing,Yes,No,Undetermined,Undetermined,,
1354,5001900US4212,Pennsylvania,40.44,-80,geometry and state name²,40.44,-80,Energy Efficiency and Conservation Block Grant Program,,Pennsylvania,0,337960,337960,0,Other,Office of the Mayor,All,Yes,No,Undetermined,Undetermined,,
1355,5001900US4212,Pennsylvania,40.44,-80,geometry and state name²,40.44,-80,Energy Efficiency and Conservation Block Grant Program,,Pennsylvania,0,751200,751200,0,Other,COUNTY OF ALLEGHENY,All,Yes,No,Undetermined,Undetermined,,
1356,5001900US1805,Indiana,40.48,-86.13,geometry alone; state name conflicts,40.48,-86.13,Advanced Industrial Facilities Deployment Program,,Pennsylvania,0,75000000,75000000,0,Other,CLEVELAND-CLIFFS STEEL CORPORATION,All - Manufacturing,Yes,No,Undetermined,Undetermined,,
1357,5001900US3406,New Jersey,40.48,-74.44,geometry and state name,40.48,-74.44,Grants for Updating Building Energy Codes,,New Jersey,0,3200000,3200000,0,Other,"Rutgers, The State University",All,Yes,No,Rep. Frank Pallone Jr.,Democrat,NJ-06,Northeast
1358,5001900US1805,Indiana,40.48,-86.13,geometry and state name,40.48,-86.13,Advanced Technology Vehicles Manufacturing Loans,,Indiana,0,6852439000,6852439000,0,Batteries,STARPLUS ENERGY LLC,All - Manufacturing,Yes,No,Rep. Victoria Spartz ,Republican,IN-05,Midwest
1359,5001900US4217,Pennsylvania,40.49,-79.95,geometry and state name,40.49,-79.95,Westinghouse,Etna,Pennsylvania,22000000,0,22000000,40,Nuclear,Westinghouse,All - Manufacturing,No,Yes,Rep. Christopher Deluzio ,Democrat,PA-17,Northeast
1360,5001900US4902,Utah,40.5,-112.3,geometry and state name,40.5,-112.3,Fluence Energy,Tooele,Utah,0,0,0,0,Batteries,Fluence Energy,All - Manufacturing,No,Yes,Rep. Celeste Maloy ,Republican,UT-02,West
1361,5001900US0804,Colorado,40.5,-104.9,geometry and state name,40.5,-104.9,Microvast,Windsor,Colorado,0,0,0,0,Batteries,Microvast,All - Manufacturing,No,Yes,Rep. Lauren Boebert ,Republican,CO-04,West
1362,5001900US1716,Illinois,40.5,-89.09,geometry and state name,40.5,-89.09,Rivian,Normal,Illinois,0,0,0,0,Batteries,Rivian,All - Manufacturing,No,Yes,Rep. Darin LaHood ,Republican,IL-16,Midwest
1363,5001900US1805,Indiana,40.5,-86.09,geometry and state name,40.5,-86.09,SungEel HiTech,,Indiana,0,0,0,0,Batteries,SungEel HiTech,All - Manufacturing,No,Yes,Rep. Victoria Spartz ,Republican,IN-05,Midwest
1364,5001900US4217,Pennsylvania,40.5,-79.9,geometry and state name,40.5,-79.9,Stratus Materials,Pittsburgh,Pennsylvania,0,0,0,0,Batteries,Stratus Materials,All - Manufacturing,No,Yes,Rep. Christopher Deluzio ,Democrat,PA-17,Northeast
1365,5001900US4904,Utah,40.5,-112.09,geometry and state name,40.5,-112.09,Rio Tinto,Copperton,Utah,498000000,0,498000000,0,Batteries,Rio Tinto,All - Manufacturing,No,Yes,Rep. Burgess Owens ,Republican,UT-04,West
1366,5001900US1716,Illinois,40.5,-89.09,geometry and state name,40.5,-89.09,Rivian,Normal,Illinois,50000000,0,50000000,0,Electric Vehicles,Rivian,All - Manufacturing,No,Yes,Rep. Darin LaHood ,Republican,IL-16,Midwest
1367,5001900US3611,New York,40.624,-74.093,geometry and state name¹,40.5,-74.2,Arthur Kill terminal,Staten Island,New York,48000000,0,48000000,0,Offshore Wind,Arthur Kill terminal,All - Manufacturing,No,Yes,Rep. Nicole Malliotakis ,Republican,NY-11,Northeast
1368,5001900US4213,Pennsylvania,40.5,-78.79,geometry and state name,40.5,-78.79,CAB Solar,Ebensburg,Pennsylvania,0,0,0,0,Solar,CAB Solar,All - Manufacturing,No,Yes,Rep. John Joyce ,Republican,PA-13,Northeast
1369,5001900US1805,Indiana,40.5,-86.09,geometry and state name,40.5,-86.09,Soulbrain MI,Kokomo,Indiana,75000000,0,75000000,75,Batteries,Soulbrain MI,All - Manufacturing,No,Yes,Rep. Victoria Spartz ,Republican,IN-05,Midwest
1370,5001900US4207,Pennsylvania,40.518,-75.565,geometry and state name¹,40.5,-75.59,Volvo Trucks,Macungie,Pennsylvania,69000000,0,69000000,98,Electric Vehicles,Volvo Trucks,All - Manufacturing,No,Yes,Rep. Ryan Mackenzie ,Republican,PA-07,Northeast
1371,5001900US1805,Indiana,40.5,-86.09,geometry and state name,40.5,-86.09,Jaewon Industrial,Kokomo,Indiana,102000000,0,102000000,100,Batteries,Jaewon Industrial,All - Manufacturing,No,Yes,Rep. Victoria Spartz ,Republican,IN-05,Midwest
1372,5001900US3406,New Jersey,40.567,-74.245,geometry and state name¹,40.5,-74.2,Invenergy O&M Facility,Port Reading,New Jersey,79000000,0,79000000,100,Offshore Wind,Invenergy O&M Facility,All - Manufacturing,No,Yes,Rep. Frank Pallone Jr.,Democrat,NJ-06,Northeast
1373,5001900US3906,Ohio,40.5,-81.4,geometry and state name,40.5,-81.4,Battle Motors,New Philadelphia,Ohio,32000000,0,32000000,200,Electric Vehicles,Battle Motors,All - Manufacturing,No,Yes,Rep. Michael Rulli ,Republican,OH-06,Midwest
1374,5001900US1805,Indiana,40.5,-86.09,geometry and state name,40.5,-86.09,Sangsin Indiana,Kokomo,Indiana,26000000,0,26000000,217,Batteries,Sangsin Indiana,All - Manufacturing,No,Yes,Rep. Victoria Spartz ,Republican,IN-05,Midwest
1375,5001900US1805,Indiana,40.5,-85.7,geometry and state name,40.5,-85.7,ReElement,Marion,Indiana,30000000,0,30000000,250,Batteries,ReElement,All - Manufacturing,No,Yes,Rep. Victoria Spartz ,Republican,IN-05,Midwest
1376,5001900US1716,Illinois,40.5,-89.09,geometry and state name,40.5,-89.09,Rivian,Normal,Illinois,1500000000,0,1500000000,550,Electric Vehicles,Rivian,All - Manufacturing,No,Yes,Rep. Darin LaHood ,Republican,IL-16,Midwest
1377,5001900US1716,Illinois,40.5,-89.09,geometry and state name,40.5,-89.09,Rivian,Normal,Illinois,0,0,0,800,Electric Vehicles,Rivian,All - Manufacturing,No,Yes,Rep. Darin LaHood ,Republican,IL-16,Midwest
1378,5001900US1805,Indiana,40.5,-86.09,geometry and state name,40.5,-86.09,Stellantis,Kokomo,Indiana,405000000,0,405000000,850,Electric Vehicles,Stellantis,All - Manufacturing,No,Yes,Rep. Victoria Spartz ,Republican,IN-05,Midwest
1379,5001900US1805,Indiana,40.5,-86.09,geometry and state name,40.5,-86.09,"StarPlus (Samsung SDI, Stellantis)",Kokomo,Indiana,2500000000,0,2500000000,1400,Batteries,"StarPlus (Samsung SDI, Stellantis)",All - Manufacturing,No,Yes,Rep. Victoria Spartz ,Republican,IN-05,Midwest
1380,5001900US1805,Indiana,40.5,-86.09,geometry and state name,40.5,-86.09,"StarPlus (Samsung SDI, Stellantis)",Kokomo,Indiana,3200000000,0,3200000000,1400,Batteries,"StarPlus (Samsung SDI, Stellantis)",All - Manufacturing,No,Yes,Rep. Victoria Spartz ,Republican,IN-05,Midwest
1381,5001900US4217,Pennsylvania,40.51,-80.16,geometry and state name,40.51,-80.16,Advanced Energy Manufacturing and Recycling Grant,,Pennsylvania,0,87070493,87070493,0,Other,"Mainspring Energy, Inc.",All - Manufacturing,Yes,No,Rep. Christopher Deluzio ,Democrat,PA-17,Northeast
1382,5001900US3406,New Jersey,40.52,-74.39,geometry and state name,40.52,-74.39,Renewable Energy Systems,,New Jersey,0,277497000,277497000,0,Batteries,"EOS ENERGY ENTERPRISES, INC.",All - Manufacturing,Yes,No,Rep. Frank Pallone Jr.,Democrat,NJ-06,Northeast
1383,5001900US4217,Pennsylvania,40.56,-79.96,geometry and state name,40.56,-79.96,Clean Hydrogen Electrolysis Program,,Pennsylvania,0,6059162,6059162,0,Hydrogen,"PPG INDUSTRIES, INC.",All,Yes,No,Rep. Christopher Deluzio ,Democrat,PA-17,Northeast
1384,5001900US4904,Utah,40.56,-111.96,geometry and state name,40.56,-111.96,Energy Efficiency and Conservation Block Grant Program,,Utah,0,132100,132100,0,Other,CITY OF SOUTH JORDAN,All,Yes,No,Rep. Burgess Owens ,Republican,UT-04,West
1385,5001900US0802,Colorado,40.56,-105.08,geometry and state name,40.56,-105.08,Grants for Updating Building Energy Codes,,Colorado,0,693595,693595,0,Other,CITY OF FORT COLLINS,All,Yes,No,Rep. Joseph Neguse ,Democrat,CO-02,West
1386,5001900US1901,Iowa,40.621,-91.349,geometry and state name¹,40.6,-91.29,SGRE,Fort Madison,Iowa,0,0,0,0,Land-Based Wind,SGRE,All - Manufacturing,No,Yes,Rep. Mariannette Miller-Meeks ,Republican,IA-01,Midwest
1387,5001900US3607,New York,40.694,-73.989,geometry and state name¹,40.6,-74,South Brooklyn Marine Terminal,Brooklyn,New York,25000000,0,25000000,0,Offshore Wind,South Brooklyn Marine Terminal,All - Manufacturing,No,Yes,Rep. Nydia Velázquez ,Democrat,NY-07,Northeast
1388,5001900US4217,Pennsylvania,40.6,-80.2,geometry and state name,40.6,-80.2,BCI Steel (Nextracker),Leetsdale,Pennsylvania,0,0,0,0,Solar,BCI Steel (Nextracker),All - Manufacturing,No,Yes,Rep. Christopher Deluzio ,Democrat,PA-17,Northeast
1389,5001900US4217,Pennsylvania,40.6,-80.2,geometry and state name,40.6,-80.2,BCI Steel (Nextracker),Leetsdale,Pennsylvania,0,0,0,0,Solar,BCI Steel (Nextracker),All - Manufacturing,No,Yes,Rep. Christopher Deluzio ,Democrat,PA-17,Northeast
1390,5001900US4217,Pennsylvania,40.6,-79.79,geometry and state name,40.6,-79.79,Re:Build Manufacturing,New Kensington,Pennsylvania,0,0,0,0,Solar,Re:Build Manufacturing,All - Manufacturing,No,Yes,Rep. Christopher Deluzio ,Democrat,PA-17,Northeast
1391,5001900US4902,Utah,40.6,-112.5,geometry and state name,40.6,-112.5,Powin,Grantsville,Utah,10000000,0,10000000,155,Batteries,Powin,All - Manufacturing,No,Yes,Rep. Celeste Maloy ,Republican,UT-02,West
1392,5001900US3906,Ohio,40.6,-81.5,geometry and state name,40.6,-81.5,Schaeffler,Dover,Ohio,234000000,0,234000000,450,Electric Vehicles,Schaeffler,All - Manufacturing,No,Yes,Rep. Michael Rulli ,Republican,OH-06,Midwest
1393,5001900US3607,New York,40.694,-73.989,geometry and state name¹,40.6,-74,South Brooklyn Marine Terminal,Brooklyn,New York,861000000,0,861000000,1000,Offshore Wind,South Brooklyn Marine Terminal,All - Manufacturing,No,Yes,Rep. Nydia Velázquez ,Democrat,NY-07,Northeast
1394,5001900US4207,Pennsylvania,40.6,-75.48,geometry and state name,40.6,-75.48,Smart Grid Investment Matching Grants Program,,Pennsylvania,0,49355213,49355213,0,Grid,PPL Electric Utilities Corporation,All,Yes,No,Rep. Ryan Mackenzie ,Republican,PA-07,Northeast
1395,5001900US4207,Pennsylvania,40.62,-75.37,geometry and state name,40.62,-75.37,Industrial Research and Assessment Centers,,Pennsylvania,0,3750000,3750000,0,Other,LEHIGH UNIVERSITY,All - Manufacturing,Yes,No,Rep. Ryan Mackenzie ,Republican,PA-07,Northeast
1396,5001900US3602,New York,40.68,-73.37,geometry and state name,40.68,-73.37,Energy Efficiency and Conservation Block Grant Program,,New York,0,235330,235330,0,Other,TOWN OF BABYLON,All,Yes,No,Rep. Andrew Garbarino ,Republican,NY-02,Northeast
1397,5001900US4216,Pennsylvania,40.69,-80.11,geometry alone; state name conflicts,40.69,-80.11,Energy Storage Demonstration Pilot Grant Program,,Alaska,0,50000000,50000000,0,Grid,WESTINGHOUSE ELECTRIC COMPANY LLC,All,Yes,No,Undetermined,Undetermined,,
1398,5001900US4207,Pennsylvania,40.7,-75.29,geometry and state name,40.7,-75.29,Coherent,Easton,Pennsylvania,0,0,0,0,Electric Vehicles,Coherent,All - Manufacturing,No,Yes,Rep. Ryan Mackenzie ,Republican,PA-07,Northeast
1399,5001900US4902,Utah,40.7,-112,geometry and state name,40.7,-112,Energate (AE Solar),West Valley,Utah,0,0,0,0,Solar,Energate (AE Solar),All - Manufacturing,No,Yes,Rep. Celeste Maloy ,Republican,UT-02,West
1400,5001900US4902,Utah,40.7,-112,geometry and state name,40.7,-112,WAVE,Salt Lake City,Utah,0,0,0,42,Electric Vehicles,WAVE,All - Manufacturing,No,Yes,Rep. Celeste Maloy ,Republican,UT-02,West
1401,5001900US3904,Ohio,40.7,-84.09,geometry and state name,40.7,-84.09,Pegasus Specialty Vehicles,Lima,Ohio,30000000,0,30000000,50,Electric Vehicles,Pegasus Specialty Vehicles,All - Manufacturing,No,Yes,Rep. Jim Jordan ,Republican,OH-04,Midwest
1402,5001900US4902,Utah,40.7,-112.08,geometry and state name,40.7,-112.08,Advanced Energy Manufacturing and Recycling Grant,,Utah,0,52636012,52636012,0,Other,"TERRA CO2 TECHNOLOGY HOLDINGS, INC",All - Manufacturing,Yes,No,Rep. Celeste Maloy ,Republican,UT-02,West
1403,5001900US3610,New York,40.7,-74,geometry and state name²,40.7,-74,"Clean Hydrogen Manufacturing Recycling Research, Development, and Demonstration Program",,New York,0,28195948,28195948,0,Hydrogen,Plug Power Inc,All - Manufacturing,Yes,No,Undetermined,Undetermined,,
1404,5001900US3610,New York,40.7,-74,geometry and state name²,40.7,-74,"Clean Hydrogen Manufacturing Recycling Research, Development, and Demonstration Program",,New York,0,36525625,36525625,0,Hydrogen,AMERICAN INSTITUTE OF CHEMICAL ENGINEERS,All - Manufacturing,Yes,No,Undetermined,Undetermined,,
1405,5001900US3610,New York,40.7,-74,geometry and state name²,40.7,-74,1706 Energy Infrastructure Reinvestment,,New York,0,559385000,559385000,0,Other,Convergent Ashford Borrower LLC,All,Yes,No,Undetermined,Undetermined,,
1406,5001900US3610,New York,40.7,-74,geometry and state name²,40.7,-74,Clean Hydrogen Electrolysis Program,,New York,0,42681706,42681706,0,Hydrogen,Plug Power Inc,All,Yes,No,Undetermined,Undetermined,,
1407,5001900US3610,New York,40.7,-74,geometry and state name²,40.7,-74,Clean Hydrogen Electrolysis Program,,New York,0,3600000,3600000,0,Hydrogen,ECOLECTRO INC,All,Yes,No,Undetermined,Undetermined,,
1408,5001900US3610,New York,40.7,-74,geometry and state name²,40.7,-74,Energy Efficiency and Conservation Block Grant Program,,New York,0,6875730,6875730,0,Other,NEW YORK CITY OFFICE OF MANAGEMENT & BUDGET,All,Yes,No,Undetermined,Undetermined,,
1409,5001900US3604,New York,40.7,-73.61,geometry and state name³,40.7,-73.61,Energy Efficiency and Conservation Block Grant Program,,New York,0,649790,649790,0,Other,"HEMPSTEAD, TOWN OF",All,Yes,No,Undetermined,Democrat,,Northeast
1410,5001900US4901,Utah,40.75,-111.88,geometry and state name,40.75,-111.88,Smart Grid Investment Matching Grants Program,,Utah,0,49951103,49951103,0,Grid,PACIFICORP,All,Yes,No,Rep. Blake Moore ,Republican,UT-01,West
1411,5001900US4901,Utah,40.75,-111.88,geometry and state name,40.75,-111.88,Clean Hydrogen Electrolysis Program,,Utah,0,2600196,2600196,0,Hydrogen,CHEMTRONERGY LLC,All,Yes,No,Rep. Blake Moore ,Republican,UT-01,West
1412,5001900US4901,Utah,40.75,-111.88,geometry and state name,40.75,-111.88,Energy Efficiency and Conservation Block Grant Program,,Utah,0,1811730,1811730,0,Other,Utah Governors Office Of Energy Development,All,Yes,No,Rep. Blake Moore ,Republican,UT-01,West
1413,5001900US3602,New York,40.75,-73.19,geometry and state name,40.75,-73.19,Energy Efficiency and Conservation Block Grant Program,,New York,0,328290,328290,0,Other,TOWN OF ISLIP,All,Yes,No,Rep. Andrew Garbarino ,Republican,NY-02,Northeast
1414,5001900US4901,Utah,40.75,-111.88,geometry and state name,40.75,-111.88,Grants for Updating Building Energy Codes,,Utah,0,2600000,2600000,0,Other,"Utah Clean Energy Alliance, Inc.",All,Yes,No,Rep. Blake Moore ,Republican,UT-01,West
1415,5001900US4901,Utah,40.75,-111.88,geometry and state name,40.75,-111.88,IRA Section 50121 Home Energy Whole House Rebates,,Utah,0,1267455,1267455,0,Other,Utah Governors Office Of Energy Development,All,Yes,No,Rep. Blake Moore ,Republican,UT-01,West
1416,5001900US4901,Utah,40.75,-111.88,geometry and state name,40.75,-111.88,IRA Section 50122A High Efficiency Rebate Program States,,Utah,0,1260076,1260076,0,Other,Utah Governors Office Of Energy Development,All,Yes,No,Rep. Blake Moore ,Republican,UT-01,West
1417,5001900US4901,Utah,40.75,-111.88,geometry and state name,40.75,-111.88,State Energy Program Grants,,Utah,0,4894230,4894230,0,Other,Utah Governors Office Of Energy Development,All,Yes,No,Rep. Blake Moore ,Republican,UT-01,West
1418,5001900US4901,Utah,40.75,-111.88,geometry and state name,40.75,-111.88,Weatherization Assistance Program,,Utah,0,21690473,21690473,0,Other,Utah Department Of Workforce Services,All,Yes,No,Rep. Blake Moore ,Republican,UT-01,West
1419,5001900US3904,Ohio,40.78,-83.59,geometry and state name,40.78,-83.59,Pegasus Specialty Vehicles,Dunkirk,Ohio,0,0,0,0,Electric Vehicles,Pegasus Specialty Vehicles,All - Manufacturing,No,Yes,Rep. Jim Jordan ,Republican,OH-04,Midwest
1420,5001900US3602,New York,40.78,-73.09,geometry and state name,40.78,-73.09,Unique Energy Solutions,Holbrook,New York,0,0,0,0,Electric Vehicles,Unique Energy Solutions,All - Manufacturing,No,Yes,Rep. Andrew Garbarino ,Republican,NY-02,Northeast
1421,5001900US0602,California,40.78,-124.09,geometry and state name,40.78,-124.09,US DOT Maritime Administration - PDIP,Eureka,California,9000000,0,9000000,0,Offshore Wind,US DOT Maritime Administration - PDIP,All - Manufacturing,No,Yes,Rep. Jared Huffman ,Democrat,CA-02,West
1422,5001900US0602,California,40.78,-124.09,geometry and state name,40.78,-124.09,Port of Humboldt,Eureka,California,11000000,0,11000000,0,Offshore Wind,Port of Humboldt,All - Manufacturing,No,Yes,Rep. Jared Huffman ,Democrat,CA-02,West
1423,5001900US0602,California,40.78,-124.09,geometry and state name,40.78,-124.09,US DOT INFRA program,Eureka,California,427000000,0,427000000,0,Offshore Wind,US DOT INFRA program,All - Manufacturing,No,Yes,Rep. Jared Huffman ,Democrat,CA-02,West
1424,5001900US4902,Utah,40.78,-112.09,geometry and state name,40.78,-112.09,Revkor/H2 Gemini,Salt Lake City,Utah,0,0,0,0,Solar,Revkor/H2 Gemini,All - Manufacturing,No,Yes,Rep. Celeste Maloy ,Republican,UT-02,West
1425,5001900US3101,Nebraska,40.8,-96.67,geometry and state name,40.8,-96.67,Energy Efficiency and Conservation Block Grant Program,,Nebraska,0,76020,76020,0,Other,"Lancaster, County Of",All,Yes,No,Rep. Mike Flood ,Republican,NE-01,Midwest
